sequence,AccelerometerX,AccelerometerY,AccelerometerZ
567,54,4008,225
568,90,4041,225
569,141,4041,330
570,141,4113,330
571,45,4149,330
572,-24,4149,399
573,-24,4155,399
574,24,4155,351
575,24,4155,294
576,87,4131,294
577,105,4131,375
578,105,4122,375
579,117,4122,303
580,117,4134,336
581,75,4101,336
582,72,4101,351
583,72,4122,375
584,132,4122,375
585,132,4107,315
586,156,4107,315
587,138,4107,321
588,138,4071,225
589,75,4071,225
590,75,3966,264
591,21,4002,264
592,21,4002,255
593,21,4023,321
594,9,4023,321
595,9,4038,330
596,6,4086,330
597,-96,4086,330
598,-96,4119,354
599,-21,4119,354
600,-21,4089,285
601,57,4086,285
602,126,4086,249
603,126,4065,228
604,186,4065,228
605,186,4086,210
606,234,4032,210
607,174,4032,213
608,174,4050,273
609,87,4050,273
610,87,4035,285
611,21,4071,285
612,78,4071,264
613,78,4086,279
614,129,4086,279
615,129,4068,210
616,174,4071,210
617,150,4071,279
618,150,4092,228
619,117,4113,228
620,117,4113,210
621,168,4080,210
622,183,4080,204
623,183,4101,285
624,72,4110,285
625,72,4110,255
626,96,4122,255
627,48,4122,285
628,48,4074,279
629,126,4050,279
630,126,4050,303
631,129,4056,303
632,57,4056,273
633,57,4086,324
634,30,4068,324
635,30,4068,321
636,9,4119,321
637,57,4119,360
638,57,4143,300
639,105,4149,300
640,72,4149,288
641,72,4161,288
642,69,4161,381
643,69,4125,324
644,72,4110,324
645,42,4110,360
646,42,4059,360
647,45,4059,345
648,45,4089,324
649,18,4098,324
650,-15,4098,330
651,-15,4098,390
652,27,4098,390
653,27,4059,345
654,-24,4041,345
655,-72,4041,294
656,-72,4065,279
657,99,4065,279
658,99,4062,234
659,162,4071,234
660,156,4071,255
661,156,3999,183
662,129,3999,183
663,129,4032,195
664,165,4071,195
665,201,4071,204
666,201,4050,189
667,237,4050,189
668,237,4044,210
669,225,4071,210
670,201,4071,129
671,201,4083,168
672,45,4083,168
673,45,4083,210
674,69,4062,210
675,132,4062,228
676,132,4059,159
677,87,4059,159
678,87,4050,225
679,231,4008,225
680,390,4008,180
681,390,4038,180
682,363,4038,180
683,363,4071,228
684,420,4065,228
685,390,4065,183
686,390,4062,183
687,282,4062,183
688,282,3996,228
689,267,4005,228
690,303,4005,249
691,303,4005,225
692,252,4047,225
693,252,4047,270
694,213,4125,270
695,144,4125,225
696,144,4239,198
697,63,4218,198
698,63,4218,258
699,-57,4155,258
700,-270,4155,219
701,-270,4086,264
702,-279,4143,264
703,-279,4143,285
704,-279,4197,285
705,-231,4197,300
706,-231,4209,351
707,-96,4191,351
708,-96,4191,285
709,-21,4113,285
710,12,4113,258
711,12,4023,195
712,-66,3906,195
713,-66,3906,273
714,-120,3852,273
715,-150,3852,234
716,-150,3732,195
717,-168,3489,195
718,-219,3489,150
719,-219,3213,150
720,-354,3213,30
721,-354,3252,-27
722,-489,3606,-27
723,-327,3606,-18
724,-327,4065,-18
725,108,4065,279
726,108,4479,429
727,369,4950,429
728,603,4950,681
729,603,4932,681
730,576,4932,726
731,576,4686,651
732,333,4527,651
733,123,4527,609
734,123,4416,615
735,-162,4416,615
736,-162,4371,606
737,-270,4164,606
738,-387,4164,585
739,-387,4164,510
740,-309,4164,510
741,-309,4125,456
742,-96,4119,456
